participant_id,config_id,timestamp,duration,pause_max,speech_rate,mfcc_2_mean,verbal_hesitation_count,hnr,energy_std,pause_mid_speech,pause_count
1,1,2026-04-17T07:00:56.169191+00:00,15.519875,1.8599999999999999,0.25773403458468575,91.39832,0,17.777401151582854,0.08843623,1,21
1,2,2026-04-17T07:01:35.646507+00:00,19.68,9.9,0.508130081300813,2.5629525,4,11.833081205812597,0.083845,2,6
1,3,2026-04-17T07:02:39.053600+00:00,46.496,9.09,0.21507226428079834,11.054411,8,6.703514259642829,0.096519,4,24
1,4,2026-04-17T07:03:33.970730+00:00,9.849375,2.76,0.30458785455929943,18.22786,1,16.256236397567793,0.087761536,0,5
1,5,2026-04-17T07:04:38.202113+00:00,21.984,2.58,0.2274381368267831,92.390594,1,16.691479899953727,0.08692,0,23
